trial,truth,z_A,dec_A,z_B,dec_B,team_UW,team_WCS,team_DSS,team_CF,team_BF
4590,0,-0.3297204327646072,0,-2.1422979909283684,0,0,0,0,0,0
4591,0,-0.8332682084525669,0,-0.6159267895393981,0,0,0,0,0,0
4592,1,0.3589867562145394,1,0.02467337464224817,1,1,1,1,1,1
4593,0,-1.1124002186018362,0,-1.4390452044290516,0,0,0,0,0,0
4594,0,0.32498324732208894,1,-0.9673941757528043,0,0,0,0,0,1
4595,1,0.8498802263267938,1,0.5350914142909775,1,1,1,1,1,1
4596,0,0.4357008818896303,1,-1.5332467856850758,0,0,0,0,1,1
4597,0,0.7363261454781257,1,-1.1107854714158094,0,0,0,0,0,1
4598,0,-0.1410192311333593,0,1.147902015552718,1,1,1,1,0,0
4599,0,-1.106477114885152,0,-2.002706325880306,0,0,0,0,0,0
4600,1,1.6403262322197847,1,0.21681784039289528,1,1,1,1,1,1
4601,1,1.0656647022783543,1,-0.7663093657640848,0,1,1,1,1,1
4602,1,3.203367776807639,1,-0.35163679782610957,0,1,1,1,0,1
4603,1,0.9101028884946865,1,0.20226277038188592,1,1,1,1,1,1
4604,1,1.297688039014084,1,-0.5875761226287689,0,1,1,1,1,1
4605,0,-0.3095761087039683,0,0.17393061536642807,1,0,0,0,1,0
4606,1,0.5009014081318819,1,1.751150619772413,1,1,1,1,1,1
4607,0,-0.8587915495875664,0,0.44167813610273154,1,0,0,0,0,0
4608,0,-0.30575615534143324,0,0.6246131177208679,1,1,1,1,1,0
4609,1,1.1211757518138552,1,-0.9797356790288142,0,1,1,1,0,1
4610,1,1.754387899644425,1,0.15692897818086618,1,1,1,1,1,1
4611,0,-0.2911494416962357,0,0.06742106735343206,1,0,0,0,0,0
4612,1,0.13711082457477103,1,1.2711909141145366,1,1,1,1,1,1
4613,0,-0.9268539965989834,0,1.3533529926098251,1,1,1,1,1,0
4614,0,-1.9229369429031808,0,0.6690395916289454,1,0,0,0,0,0
4615,0,1.0612138435723097,1,0.49648862367388424,1,1,1,1,1,1
4616,0,-1.1411736135208486,0,2.2335955805393604,1,1,1,1,1,0
4617,1,1.5674404601379066,1,0.4963090816072959,1,1,1,1,1,1
4618,0,-0.3234491425574664,0,-0.689058438241569,0,0,0,0,0,0
4619,1,0.9037318308394069,1,0.5773579036604488,1,1,1,1,1,1
4620,0,-0.7174478752723368,0,-1.3150527556868008,0,0,0,0,0,0
4621,1,-0.18779888862667338,0,0.46763378576780684,1,1,1,1,0,0
4622,1,-0.3685354004919751,0,-1.3268521937774818,0,0,0,0,0,0
4623,1,2.3284653888049367,1,-0.1295190365678055,0,1,1,1,0,1
4624,0,-0.48603892116275393,0,-0.5153338820655915,0,0,0,0,0,0
4625,1,1.7252677461876509,1,1.3496352908530433,1,1,1,1,1,1
4626,1,1.9849069376452508,1,1.5110905443863611,1,1,1,1,1,1
4627,0,-1.0108469300992142,0,-1.3636170647510815,0,0,0,0,0,0
4628,0,-0.17649423407215575,0,1.676033433963592,1,1,1,1,0,0
4629,0,-0.5549892245086523,0,-0.2516265215604978,0,0,0,0,0,0
4630,0,-1.7572138030168887,0,-0.15995503396923036,0,0,0,0,0,0
4631,0,-0.785479975904256,0,-2.0176934849883272,0,0,0,0,0,0
4632,0,-0.012493409760772511,0,-1.0200573901200571,0,0,0,0,0,0
4633,0,-1.0990292550108578,0,0.649823811532478,1,0,0,0,1,0
4634,1,0.27515680462813874,1,0.569778462713099,1,1,1,1,1,1
4635,0,-0.7733668553856451,0,-0.29218527374712605,0,0,0,0,0,0
4636,0,1.5115293313101033,1,-0.17282782942451896,0,1,1,1,0,1
4637,1,-1.2340489371044394,0,-1.0432043050860482,0,0,0,0,0,0
4638,0,-0.09835670097274096,0,-0.49660855340148846,0,0,0,0,0,0
4639,0,-0.8533390772521648,0,1.008330355297622,1,1,1,1,0,0
4640,0,-1.2406549085024337,0,0.6867076220654936,1,0,0,0,0,0
4641,0,-0.8778757071562653,0,-0.5251994421155985,0,0,0,0,0,0
4642,0,0.067376243833423,1,1.1636686743615554,1,1,1,1,1,1
4643,0,0.12452359402056079,1,-1.659098506768394,0,0,0,0,1,1
4644,0,-0.4139828775652469,0,-1.37169766485626,0,0,0,0,0,0
4645,1,1.692741316456627,1,2.263622377157307,1,1,1,1,1,1
4646,1,1.8688329951005764,1,0.9779731183085232,1,1,1,1,1,1
4647,0,0.21637594195061438,1,-0.6888873421023144,0,0,0,0,0,1
4648,0,-1.1461924511472188,0,-0.45531856603524734,0,0,0,0,0,0
4649,0,-0.10555845078712339,0,-1.206631113127184,0,0,0,0,0,0
4650,1,1.0992006591385695,1,0.6765926018074452,1,1,1,1,1,1
4651,1,-0.21563143364655168,0,0.5973884463114708,1,1,1,1,1,0
4652,0,-2.169438894054258,0,-0.3801152901373097,0,0,0,0,0,0
4653,0,-2.6227756213745557,0,-1.5597562152110958,0,0,0,0,0,0
4654,0,-0.5301445098878483,0,-0.13524388893108918,0,0,0,0,0,0
4655,1,0.8980397148669181,1,-0.1295114324220319,0,1,1,1,1,1
4656,1,-0.5817815776524143,0,-0.585977260489188,0,0,0,0,0,0
4657,0,0.44603233255136254,1,0.8667424915373615,1,1,1,1,1,1
4658,1,0.7522181492964122,1,2.569721357835259,1,1,1,1,1,1
4659,0,0.7494526149153528,1,1.5426201288196362,1,1,1,1,1,1
4660,1,0.970535869983591,1,1.0501227637622845,1,1,1,1,1,1
4661,1,-0.46633357187915137,0,0.1344149209208097,1,0,0,0,0,0
4662,0,-0.1417187867098511,0,-0.47035558260462096,0,0,0,0,0,0
4663,0,0.07011069487210142,1,0.005602263462274659,1,1,1,1,1,1
4664,1,0.05237641411299421,1,-0.02024775246118915,0,1,1,1,1,1
4665,0,-2.042092997309875,0,0.918810060122396,1,0,0,0,0,0
4666,1,0.7002960643066063,1,-1.6357274943285387,0,0,0,0,0,1
4667,0,-1.600844635316185,0,-0.6957255539874333,0,0,0,0,0,0
4668,1,1.7208876630611316,1,1.20107149206732,1,1,1,1,1,1
4669,0,-1.0071766804265925,0,-1.245159647279821,0,0,0,0,0,0
4670,0,1.1246011064932988,1,-0.6401488911778332,0,1,1,1,1,1
4671,0,-2.724158667518836,0,0.19364341624320236,1,0,0,0,1,0
4672,0,-0.46520439585485196,0,1.1182691070377961,1,1,1,1,1,0
4673,0,0.8293926401013202,1,-1.6939382821662443,0,0,0,0,1,1
4674,1,-0.29030431588729677,0,-0.96807448775486,0,0,0,0,0,0
4675,0,-0.7592009356270355,0,-1.3460301878398409,0,0,0,0,0,0
4676,0,-1.003035714364044,0,-1.9375358505081604,0,0,0,0,0,0
4677,0,-1.2837676421522828,0,-1.8663784554114704,0,0,0,0,0,0
4678,0,-0.35537735888571864,0,-1.3726611976947005,0,0,0,0,0,0
4679,1,-0.6954216009991038,0,1.6334935482459914,1,1,1,1,0,0
4680,1,0.48903121866977434,1,0.08792318193124254,1,1,1,1,1,1
4681,0,-0.08400576231542656,0,-0.36862489384339325,0,0,0,0,0,0
4682,1,0.38490628861335685,1,-0.5554642567541785,0,0,0,0,1,1
4683,1,-0.4002041999857756,0,1.033537075064582,1,1,1,1,0,0
4684,1,1.6301853986015016,1,2.275764027832772,1,1,1,1,1,1
4685,0,0.13025696161685008,1,-1.2876298840394211,0,0,0,0,0,1
4686,0,-1.6411871713037414,0,1.324748371074734,1,0,0,0,0,0
4687,0,-1.8941075650225412,0,-0.0355756168321546,0,0,0,0,0,0
4688,1,-0.3519244159938243,0,0.4168634992887111,1,1,1,1,0,0
4689,1,1.1452731654872153,1,0.8001238323252412,1,1,1,1,1,1
4690,0,-0.3244271010374543,0,-0.009473501032984555,0,0,0,0,0,0
4691,0,0.19008271244571417,1,1.4571044190632443,1,1,1,1,1,1
4692,1,0.2738497819493851,1,0.9202207318217247,1,1,1,1,1,1
4693,1,-0.3247342375001071,0,0.941107171140971,1,1,1,1,1,0
4694,0,0.31884648841449903,1,-0.8214998199625444,0,0,0,0,1,1
4695,1,0.04655148654883601,1,1.2390771364644042,1,1,1,1,1,1
4696,0,-0.4134519441460214,0,-1.3568469736229858,0,0,0,0,0,0
4697,0,-2.149924839115374,0,-0.290996010420406,0,0,0,0,0,0
4698,1,0.03018957567720071,1,3.283283555780828,1,1,1,1,1,1
4699,1,1.6093963209415132,1,-2.1041899196462914,0,0,0,0,0,1
4700,1,-0.11627456666985758,0,0.6331469963354515,1,1,1,1,1,0
4701,0,0.2145038214514995,1,-0.12837707912110297,0,1,1,1,0,1
4702,0,-2.931019696188194,0,-0.6280890424872027,0,0,0,0,0,0
4703,0,-1.1593916596431861,0,-0.604519261067431,0,0,0,0,0,0
4704,0,-0.7713546458781325,0,-0.3085902268385168,0,0,0,0,0,0
4705,0,1.1425403033424057,1,-0.6520032754645313,0,1,1,1,0,1
4706,0,-1.7690628800144519,0,-0.17802027117899583,0,0,0,0,0,0
4707,0,0.07099329544708965,1,-0.887610705816899,0,0,0,0,0,1
4708,0,0.45693178124879374,1,1.622392818747079,1,1,1,1,1,1
4709,0,-1.3214896472442743,0,-0.6520137432973516,0,0,0,0,0,0
4710,1,0.22647605122731018,1,0.9696114076247163,1,1,1,1,1,1
4711,0,-0.45837122618809645,0,-1.069036099843217,0,0,0,0,0,0
4712,1,-0.8814849671925294,0,1.3331430304011467,1,1,1,1,1,0
4713,1,0.14489678813864332,1,1.1334677873513348,1,1,1,1,1,1
4714,1,1.876112040946416,1,0.8192602365321702,1,1,1,1,1,1
4715,0,-0.07734518913557942,0,-1.4273353562185198,0,0,0,0,0,0
4716,0,-0.7567512894832428,0,-1.152403040563521,0,0,0,0,0,0
4717,1,0.7130723618364833,1,2.0861729857461806,1,1,1,1,1,1
4718,1,1.1809053655297714,1,-0.36347370771067955,0,1,1,1,0,1
4719,0,0.17241014791011366,1,0.24090217021250449,1,1,1,1,1,1
4720,0,-1.156414147379102,0,-1.3446713301813022,0,0,0,0,0,0
4721,1,2.1347209432796697,1,1.408383235601769,1,1,1,1,1,1
4722,0,0.716348201204661,1,-1.0863973574973849,0,0,0,0,0,1
4723,1,1.2772576303532128,1,-0.56318788754,0,1,1,1,0,1
4724,0,-1.442959865845891,0,-1.1123424766969014,0,0,0,0,0,0
4725,0,-1.620223906770593,0,-0.9538025966610233,0,0,0,0,0,0
4726,1,0.27339620340340676,1,0.8046733549242198,1,1,1,1,1,1
4727,0,-0.5392349023555891,0,-0.33061629386221675,0,0,0,0,0,0
4728,1,-1.1684918655590524,0,-0.6951560799128308,0,0,0,0,0,0
4729,0,-0.10530686645474385,0,-0.4279470137988203,0,0,0,0,0,0
4730,0,0.6874622638484719,1,-1.5435014072910964,0,0,0,0,0,1
4731,1,1.1764741398308773,1,1.0435573650009795,1,1,1,1,1,1
4732,0,-1.276052802804235,0,0.42690289887240696,1,0,0,0,0,0
4733,0,-1.3944033974004906,0,-0.42394733854936184,0,0,0,0,0,0
4734,1,0.8998523441740787,1,0.6716534029927614,1,1,1,1,1,1
4735,1,0.4466962846618202,1,2.1521241106644102,1,1,1,1,1,1
4736,1,1.043041174255908,1,0.24239700760788105,1,1,1,1,1,1
4737,0,0.0017213726056347634,1,-1.3442579500508898,0,0,0,0,0,1
4738,0,0.4918905288946621,1,0.1791952359377902,1,1,1,1,1,1
4739,1,-0.5321234289295219,0,-0.7326537657653448,0,0,0,0,0,0
4740,0,-0.37838105215068796,0,-0.6105689632729426,0,0,0,0,0,0
4741,0,-0.9634750039613235,0,-0.9989900460835172,0,0,0,0,0,0
4742,1,0.5013649560646386,1,-0.3018198332088703,0,1,1,1,0,1
4743,0,0.26440885266874403,1,-0.6500875956445107,0,0,0,0,1,1
4744,0,0.37312587305124345,1,0.4998913262140824,1,1,1,1,1,1
4745,0,0.7984436503836542,1,0.705668788324186,1,1,1,1,1,1
4746,0,-0.17440974963173228,0,0.5262058630906704,1,1,1,1,1,0
4747,1,0.48998320924420563,1,0.7363540891284144,1,1,1,1,1,1
4748,1,0.3471215305496163,1,0.14228343861234405,1,1,1,1,1,1
4749,0,-2.334755002394669,0,-2.7578249953999574,0,0,0,0,0,0
4750,0,0.7397350448986039,1,-0.032339006722725494,0,1,1,1,0,1
4751,1,0.27810158621432995,1,-1.8793317247588872,0,0,0,0,0,1
4752,0,-0.09410293999708952,0,-2.323367276473013,0,0,0,0,0,0
4753,0,0.07899652574243277,1,-0.5616676557869471,0,0,0,0,1,1
4754,1,-0.6453155090501393,0,0.6645772446304975,1,1,1,1,0,0
4755,1,-0.3233463924596346,0,-0.051084903829260564,0,0,0,0,0,0
4756,0,0.947019907055494,1,1.1355311485939676,1,1,1,1,1,1
4757,1,0.8904355156835442,1,0.8621016575185068,1,1,1,1,1,1
4758,0,-1.180585664298516,0,-0.6494079067952576,0,0,0,0,0,0
4759,1,0.4736529888724562,1,1.7863099451817956,1,1,1,1,1,1
4760,1,1.686236904832839,1,1.965113347564091,1,1,1,1,1,1
4761,1,1.534314479734304,1,0.9125586934746691,1,1,1,1,1,1
4762,1,-0.8660817622396432,0,-0.3752576597574965,0,0,0,0,0,0
4763,1,2.2342838436718924,1,-0.1502704310217322,0,1,1,1,1,1
4764,0,0.36614803099867965,1,-1.846738712993337,0,0,0,0,1,1
4765,0,-0.7524752493415862,0,-0.44241687980051325,0,0,0,0,0,0
4766,1,-0.5917224430867204,0,-0.6500414414445322,0,0,0,0,0,0
4767,1,1.6540086400609253,1,0.07092523080348179,1,1,1,1,1,1
4768,0,-0.12357249970538037,0,-0.13939969694483884,0,0,0,0,0,0
4769,1,-0.8577983780777653,0,-1.583708642003939,0,0,0,0,0,0
4770,1,0.36792192464162293,1,-0.863741268521237,0,0,0,0,0,1
4771,0,2.5261729427924884,1,-0.9068480548353258,0,1,1,1,0,1
4772,0,-0.5834982425855785,0,-0.45252736872317245,0,0,0,0,0,0
4773,0,-1.341970594335657,0,-0.893890799738108,0,0,0,0,0,0
4774,0,-1.6084966253066404,0,-0.6705179313863772,0,0,0,0,0,0
4775,0,1.1720989834294198,1,-1.1061871961255574,0,1,1,1,0,1
4776,0,0.247759489577688,1,-1.8493998418086264,0,0,0,0,1,1
4777,0,0.8074391139172276,1,-0.9347507773916987,0,0,0,0,1,1
4778,0,-0.3518147159078421,0,-0.6131685249303048,0,0,0,0,0,0
4779,1,1.8540192353327867,1,0.08960989639375166,1,1,1,1,1,1
4780,0,-1.4483203895479106,0,-0.2882040812035469,0,0,0,0,0,0
4781,1,0.7625909809150582,1,0.8188945704751973,1,1,1,1,1,1
4782,1,0.8870535149727361,1,1.0817262268966699,1,1,1,1,1,1
4783,1,1.982446931875221,1,-0.23355083551139066,0,1,1,1,0,1
4784,1,0.9188430401404553,1,-1.175796803919785,0,0,0,0,1,1
4785,1,-0.025511741736214844,0,1.671596365728607,1,1,1,1,1,0
4786,0,-0.535926161079626,0,-0.014554084388911814,0,0,0,0,0,0
4787,1,-1.0764132024602406,0,-0.5546623511739386,0,0,0,0,0,0
4788,0,-2.9209687332702674,0,-0.12229494350757858,0,0,0,0,0,0
4789,1,1.431341370108287,1,1.467994733268124,1,1,1,1,1,1
4790,0,-0.974743886306344,0,1.3291765252393914,1,1,1,1,0,0
4791,0,-0.8614172989802678,0,-0.149389723842269,0,0,0,0,0,0
4792,0,0.23094667936661484,1,0.6596706373498608,1,1,1,1,1,1
4793,1,1.9970103850445988,1,-0.8096020723147243,0,1,1,1,0,1
4794,0,-0.06551204517241693,0,-0.4359027515966766,0,0,0,0,0,0
4795,0,1.328072830217812,1,-0.7350126492563196,0,1,1,1,0,1
4796,0,-0.09731086594272254,0,-0.05743014829579035,0,0,0,0,0,0
4797,0,-0.29778653642000524,0,1.2111939354362216,1,1,1,1,1,0
4798,1,0.8403888225045991,1,0.6498893942792583,1,1,1,1,1,1
4799,1,-0.6854955621336164,0,-0.5376907392668767,0,0,0,0,0,0
4800,0,0.3559986056401223,1,-1.663438579883881,0,0,0,0,0,1
4801,0,-3.045466020015286,0,1.2457800627539384,1,0,0,0,1,0
4802,0,-1.1862528572757782,0,0.11379341238523266,1,0,0,0,1,0
4803,0,-0.5770696494323875,0,0.04808134697505673,1,0,0,0,0,0
4804,1,-0.18976232341336297,0,0.05626861144182954,1,0,0,0,1,0
4805,1,0.14824407692717856,1,0.6678617846678434,1,1,1,1,1,1
4806,0,1.2393755662272286,1,-1.38695990612681,0,0,0,0,1,1
4807,1,1.7040238857816785,1,0.7871983557036519,1,1,1,1,1,1
4808,0,-1.285827680806739,0,-1.5748701365740279,0,0,0,0,0,0
4809,1,0.13043348902762353,1,0.040711554972240716,1,1,1,1,1,1
4810,1,-0.6770039485518439,0,-0.2428931486594057,0,0,0,0,0,0
4811,1,1.3049937860061371,1,-2.857367642666575,0,0,0,0,1,1
4812,1,0.3502575495895242,1,0.05323137346659318,1,1,1,1,1,1
4813,1,-1.3664664708945478,0,-0.4988664244629286,0,0,0,0,0,0
4814,0,-0.4992164081899418,0,-0.6103898838907837,0,0,0,0,0,0
4815,0,-0.16102111639817435,0,-0.39827719951814594,0,0,0,0,0,0
4816,0,0.3631409731750529,1,1.3679319429815844,1,1,1,1,1,1
4817,1,0.526645205423225,1,0.7047089971575089,1,1,1,1,1,1
4818,1,0.22732883721361835,1,0.7341126329835379,1,1,1,1,1,1
4819,1,2.586264680489528,1,0.8956138352192449,1,1,1,1,1,1
4820,1,0.6065861560995518,1,1.271808512241126,1,1,1,1,1,1
4821,0,0.11956183159793488,1,0.05427945385451821,1,1,1,1,1,1
4822,1,0.060460356623741385,1,0.6817130244241192,1,1,1,1,1,1
4823,1,1.2899096516358328,1,1.1112469185631435,1,1,1,1,1,1
4824,0,-2.055628992404098,0,-2.826634420831104,0,0,0,0,0,0
4825,0,-1.0620675457186337,0,1.6890515832788262,1,1,1,1,1,0
4826,0,-1.808274239426054,0,1.1897298447133986,1,0,0,0,0,0
4827,0,-1.2049733218694674,0,-0.18286424814070998,0,0,0,0,0,0
4828,1,1.850470040231071,1,-1.0130064504087666,0,1,1,1,1,1
4829,1,-0.012325889303697823,0,1.6103504324929445,1,1,1,1,0,0
4830,1,1.3182561254740843,1,-0.293876499064711,0,1,1,1,1,1
4831,0,0.9172651820570402,1,0.13384101657493552,1,1,1,1,1,1
4832,1,0.572422686396681,1,-0.8829056017854663,0,0,0,0,1,1
4833,1,1.5937671050562798,1,2.6264068989731224,1,1,1,1,1,1
4834,0,-0.06891404186132466,0,-1.8422167621086203,0,0,0,0,0,0
4835,1,0.7164369305835327,1,0.46898607031650125,1,1,1,1,1,1
4836,0,0.15031558931692945,1,-2.5221872145114927,0,0,0,0,1,1
4837,0,1.2399380899918535,1,-0.44122245219632217,0,1,1,1,0,1
4838,0,-1.2372689125085525,0,-0.8252852051382757,0,0,0,0,0,0
4839,0,-1.5592009001760747,0,0.7371833939059661,1,0,0,0,0,0
4840,1,-0.41791454565534336,0,-0.025379431591865342,0,0,0,0,0,0
4841,0,0.3944279697365547,1,0.73862358284633,1,1,1,1,1,1
4842,0,0.529367623128353,1,-1.424120567588671,0,0,0,0,1,1
4843,0,-1.1370369333339352,0,-0.681961603044744,0,0,0,0,0,0
4844,0,-2.736013549439347,0,-0.6619120979205061,0,0,0,0,0,0
4845,0,-1.2747567399230857,0,0.09558825563291717,1,0,0,0,0,0
4846,0,-0.05214582219300379,0,-0.031625573592943546,0,0,0,0,0,0
4847,1,0.533276861017167,1,1.1222251549233615,1,1,1,1,1,1
4848,0,-0.419652253244633,0,-0.13316939671026073,0,0,0,0,0,0
4849,1,0.07665558172440212,1,1.0613148266131156,1,1,1,1,1,1
4850,0,0.41408912470976456,1,-1.2978639286931384,0,0,0,0,1,1
4851,1,0.9431918017546363,1,0.7887986668812343,1,1,1,1,1,1
4852,1,1.1864634723638021,1,2.0082059274456814,1,1,1,1,1,1
4853,0,-0.4409343169733184,0,-2.0799927673875973,0,0,0,0,0,0
4854,0,-0.07563183638915627,0,0.08900795496892788,1,1,1,1,0,0
4855,1,1.0585716881809615,1,1.0767797779381176,1,1,1,1,1,1
4856,0,-1.5280746281357818,0,1.061186377471683,1,0,0,0,0,0
4857,1,0.973063095375128,1,1.1260469332902094,1,1,1,1,1,1
4858,0,0.1915081719465198,1,-0.29968405784129143,0,0,0,0,0,1
4859,0,0.5551414661948438,1,0.03007319551003851,1,1,1,1,1,1
4860,1,1.0161071482837127,1,-0.3350378345613403,0,1,1,1,0,1
4861,1,-0.36525051873153613,0,0.012031927642254137,1,0,0,0,0,0
4862,0,-1.411317329574003,0,-1.735702839701995,0,0,0,0,0,0
4863,1,0.16485191874706906,1,1.8870295143442233,1,1,1,1,1,1
4864,1,0.7894639081365248,1,0.850157318950846,1,1,1,1,1,1
4865,0,-0.7222361013075931,0,-1.316112460324614,0,0,0,0,0,0
4866,0,-1.7237320656309136,0,-0.12864303733741572,0,0,0,0,0,0
4867,0,-1.7297200343150512,0,0.7593477099943325,1,0,0,0,1,0
4868,0,-2.6985217749066837,0,0.5927923254543841,1,0,0,0,1,0
4869,1,-2.5194749238680103,0,-0.5276386131664013,0,0,0,0,0,0
4870,0,-0.7317818229549251,0,-3.5338388158795477,0,0,0,0,0,0
4871,0,1.7202303751428554,1,-0.0046139151036201365,0,1,1,1,1,1
4872,1,2.3967795237914267,1,-0.4868696318382332,0,1,1,1,1,1
4873,1,-0.3782314121229713,0,1.0223275059805008,1,1,1,1,1,0
4874,1,0.7499032973906105,1,1.3502703883362412,1,1,1,1,1,1
4875,1,-0.8645795100501658,0,1.5136331111633825,1,1,1,1,0,0
4876,0,-1.912109530858121,0,1.3447404859785315,1,0,0,0,0,0
4877,1,-0.5974725976303797,0,1.6363569180773037,1,1,1,1,1,0
4878,0,-0.825498684441833,0,1.3495488287840218,1,1,1,1,1,0
4879,0,-0.7824596102119762,0,0.979060343235331,1,1,1,1,0,0
4880,0,-0.3472980291931411,0,1.066217574022167,1,1,1,1,1,0
4881,1,1.263216389704283,1,0.3591318607022274,1,1,1,1,1,1
4882,1,0.26311907660484163,1,-0.8893264312323773,0,0,0,0,1,1
4883,0,-0.5637980293373719,0,2.0822702544824123,1,1,1,1,0,0
4884,1,-0.4938125066902094,0,0.4629529352160202,1,0,0,0,0,0
4885,1,-0.7444970242571812,0,1.6287080639742344,1,1,1,1,0,0
4886,0,-2.09897234604831,0,-0.950274831024222,0,0,0,0,0,0
4887,1,1.2492478011282273,1,1.3639224425456393,1,1,1,1,1,1
4888,0,-0.9379078480882433,0,-2.8449633250399655,0,0,0,0,0,0
4889,1,-1.271120262824403,0,-0.010443391000953983,0,0,0,0,0,0
4890,0,-0.6630889526836097,0,-0.4984110833922884,0,0,0,0,0,0
4891,0,-1.8488213317860835,0,0.06260876830518619,1,0,0,0,0,0
4892,0,1.0603788189729717,1,0.6720246766011079,1,1,1,1,1,1
4893,0,-1.1788217215868264,0,-1.4941429216303153,0,0,0,0,0,0
4894,1,1.2815059858191211,1,1.059968188920204,1,1,1,1,1,1
4895,0,0.4889630273849873,1,0.8266669766367415,1,1,1,1,1,1
4896,0,-1.5549284525570413,0,1.9459115827542575,1,1,1,1,0,0
4897,1,0.6760471175547078,1,1.106627983837534,1,1,1,1,1,1
4898,1,1.1534679013881464,1,-0.05950598148122199,0,1,1,1,0,1
4899,1,0.7155461724101068,1,-0.871764657108261,0,0,0,0,0,1
4900,0,-0.23889924069018187,0,1.4292022978652303,1,1,1,1,1,0
4901,0,-1.9296293935591535,0,0.3373419355929418,1,0,0,0,1,0
4902,0,-0.04596378028547565,0,-0.42197563158023954,0,0,0,0,0,0
4903,1,0.11383580582729091,1,-1.219818294221818,0,0,0,0,1,1
4904,1,0.9494512232841407,1,-0.5311839508980528,0,1,1,1,0,1
4905,1,1.5199888455514643,1,1.0313202887739366,1,1,1,1,1,1
4906,1,1.2688085075182736,1,0.7538330241259001,1,1,1,1,1,1
4907,0,-0.25128027451052626,0,-2.3463315589664537,0,0,0,0,0,0
4908,1,1.2421282961845166,1,1.0326125565018285,1,1,1,1,1,1
4909,0,0.08841105388878523,1,-1.9684364482199599,0,0,0,0,0,1
4910,0,0.895501161383926,1,0.9540090686022599,1,1,1,1,1,1
4911,0,-0.634050699462771,0,-0.19144408509504293,0,0,0,0,0,0
4912,0,-0.4360430065576113,0,-0.8634214487492999,0,0,0,0,0,0
4913,1,1.5320668089761116,1,1.3901543391106728,1,1,1,1,1,1
4914,0,-1.090387609763513,0,-0.04650071155421531,0,0,0,0,0,0
4915,1,-0.7352674726779856,0,1.7249276085050185,1,1,1,1,1,0
4916,1,1.0932301745827706,1,0.48047561338956735,1,1,1,1,1,1
4917,1,0.39397631538405536,1,0.5388193664057138,1,1,1,1,1,1
4918,1,-0.6075274117343678,0,0.11474956740209113,1,0,0,0,0,0
4919,0,-0.09945807062016265,0,-0.1370328572328367,0,0,0,0,0,0
4920,0,0.8311330150292483,1,1.2979508797892536,1,1,1,1,1,1
4921,0,-2.229742546289086,0,-0.9027641700610439,0,0,0,0,0,0
4922,0,0.42232499521648126,1,0.24795514933063578,1,1,1,1,1,1
4923,1,-1.9370675157456816,0,-0.480443583007951,0,0,0,0,0,0
4924,0,-1.0002866301815139,0,-2.466732117678449,0,0,0,0,0,0
4925,0,1.24051591224258,1,-0.19254125962989058,0,1,1,1,1,1
4926,0,-0.9283240485128667,0,-0.02959457653057701,0,0,0,0,0,0
4927,0,-0.510061604179008,0,-0.5100512694424841,0,0,0,0,0,0
4928,1,1.362866200773555,1,-1.095984970772236,0,1,1,1,0,1
4929,0,-2.3164735140606525,0,-0.0956989253583787,0,0,0,0,0,0
4930,1,0.6720948008397554,1,0.6663136341394459,1,1,1,1,1,1
4931,1,0.6642130719613082,1,-0.4887806310925734,0,1,1,1,1,1
4932,1,2.46232097324874,1,-0.95349157147302,0,1,1,1,1,1
4933,0,-1.8357408309978234,0,-0.6523879277059673,0,0,0,0,0,0
4934,1,0.2184606835498784,1,1.0529292467777684,1,1,1,1,1,1
4935,0,-1.5283557908236156,0,0.016654731791990673,1,0,0,0,0,0
4936,0,-1.6344118036913793,0,-1.2808369978340781,0,0,0,0,0,0
4937,1,1.7274027270645784,1,0.5369250850220074,1,1,1,1,1,1
4938,1,0.6266515020008177,1,1.2871264054755671,1,1,1,1,1,1
4939,0,-1.1555671964265208,0,-1.5726657092668148,0,0,0,0,0,0
4940,1,0.0821540988574645,1,0.463155368043194,1,1,1,1,1,1
4941,0,-1.1632270769453958,0,0.939640980170873,1,0,0,0,1,0
4942,1,0.12619682259230608,1,-0.8749321552938981,0,0,0,0,0,1
4943,1,-0.6644453442892645,0,1.555526291049509,1,1,1,1,1,0
4944,1,0.34127045743479983,1,2.019187452322385,1,1,1,1,1,1
4945,1,0.2407933083478554,1,0.17779447482911354,1,1,1,1,1,1
4946,1,-0.15779670640334253,0,0.056991380983719364,1,0,0,0,1,0
4947,1,0.7550462563049747,1,1.4330944190195596,1,1,1,1,1,1
4948,1,0.8398894801181583,1,0.21386962497048093,1,1,1,1,1,1
4949,1,0.043352785708292374,1,-1.9531267006950923,0,0,0,0,1,1
4950,0,-0.7441341507662549,0,-0.4987945946895795,0,0,0,0,0,0
4951,1,2.758623726900857,1,0.8704039681945628,1,1,1,1,1,1
4952,0,1.5204332586021372,1,0.34008385358246795,1,1,1,1,1,1
4953,1,-0.4540901901297357,0,-0.48062916475192274,0,0,0,0,0,0
4954,0,-1.5144475665885586,0,-0.6698011194726085,0,0,0,0,0,0
4955,0,-1.6594032769919966,0,0.5769072641522994,1,0,0,0,0,0
4956,1,1.657053939972239,1,0.3400013785866626,1,1,1,1,1,1
4957,0,-0.9985292995756941,0,-1.9287379939609135,0,0,0,0,0,0
4958,0,-0.36032575640370024,0,0.8376380096203758,1,1,1,1,0,0
4959,1,2.5969673332808836,1,0.18588897762275483,1,1,1,1,1,1
